Country Code,Indicator Code,2018
CSS,SE.TER.CUAT.BA.FE.ZS,
CSS,SE.TER.CUAT.BA.MA.ZS,
CSS,SE.TER.CUAT.BA.ZS,
CSS,SE.SEC.CUAT.LO.FE.ZS,
CSS,SE.SEC.CUAT.LO.MA.ZS,
CSS,SE.SEC.CUAT.LO.ZS,
CSS,SE.SEC.CUAT.PO.FE.ZS,
CSS,SE.SEC.CUAT.PO.MA.ZS,
CSS,SE.SEC.CUAT.PO.ZS,
CSS,SE.PRM.CUAT.MA.ZS,
CSS,SE.TER.CUAT.ST.FE.ZS,
CSS,SE.TER.CUAT.ST.MA.ZS,
CSS,SE.TER.CUAT.ST.ZS,
CSS,SE.SEC.CUAT.UP.FE.ZS,
CSS,SE.SEC.CUAT.UP.MA.ZS,
CSS,SE.SEC.CUAT.UP.ZS,
CSS,SE.TER.CUAT.MS.FE.ZS,
CSS,SE.TER.CUAT.MS.MA.ZS,
CSS,SE.TER.CUAT.MS.ZS,
CSS,SE.TER.CUAT.DO.FE.ZS,
CSS,SE.TER.CUAT.DO.MA.ZS,
CSS,SE.TER.CUAT.DO.ZS,
CSS,SL.AGR.EMPL.ZS,11.20250403
CSS,SL.AGR.EMPL.FE.ZS,5.693947071
CSS,SL.AGR.EMPL.MA.ZS,15.35469477
CSS,SL.IND.EMPL.ZS,19.68401421
CSS,SL.IND.EMPL.FE.ZS,7.904827496
CSS,SL.IND.EMPL.MA.ZS,28.54348657
CSS,SL.SRV.EMPL.ZS,69.11866685
CSS,SL.SRV.EMPL.FE.ZS,86.4021567
CSS,SL.SRV.EMPL.MA.ZS,56.10249026
CSS,EG.EGY.PRIM.PP.KD,
CSS,SH.STA.BFED.ZS,
CSS,NE.EXP.GNFS.ZS,
CSS,NE.EXP.GNFS.KD.ZG,
CSS,DT.DOD.DECT.GN.ZS,
CSS,SH.STA.FGMS.ZS,
CSS,SL.EMP.SMGT.FE.ZS,
CSS,IC.TAX.GIFT.ZS,
CSS,IC.FRM.FEMO.ZS,
CSS,IC.FRM.FEMM.ZS,
CSS,EN.FSH.THRD.NO,429
CSS,BX.KLT.DINV.WD.GD.ZS,3.717145292
CSS,BX.KLT.DINV.CD.WD,2786642255
CSS,AG.LND.FRST.ZS,89.96502408
CSS,AG.LND.FRST.K2,364223.4
CSS,NY.GDP.FRST.RT.ZS,0.484462743
CSS,NY.GDP.MKTP.KD,68163653910
CSS,NY.GDP.MKTP.KN,
CSS,NY.GDP.MKTP.CN,
CSS,NY.GDP.MKTP.CD,74967267520
CSS,NY.GDP.MKTP.KD.ZG,1.637278088
CSS,NY.GDP.PCAP.KD,9262.677394
CSS,NY.GDP.PCAP.KN,
CSS,NY.GDP.PCAP.CN,
CSS,NY.GDP.PCAP.CD,10187.21231
CSS,NY.GDP.PCAP.KD.ZG,1.029964608
CSS,NY.GDP.PCAP.PP.KD,15781.13703
CSS,NY.GDP.PCAP.PP.CD,16165.56583
CSS,SL.GDP.PCAP.EM.KD,37563.80963
CSS,NY.GDP.MKTP.PP.KD,1.16133E+11
CSS,NY.GDP.MKTP.PP.CD,1.18962E+11
CSS,NE.CON.GOVT.KD.ZG,
CSS,NE.CON.GOVT.KD,
CSS,NY.GNP.MKTP.KD,
CSS,NY.GNP.MKTP.KN,
CSS,NY.GNP.PCAP.KD,
CSS,NY.GNP.PCAP.KN,
CSS,NY.GNP.PCAP.CN,
CSS,NY.GNP.MKTP.PC.CD,9759.378231
CSS,NY.GNP.PCAP.KD.ZG,
CSS,NY.GNP.PCAP.CD,9588.094203
CSS,NY.GNP.PCAP.PP.KD,
CSS,NY.GNP.PCAP.PP.CD,15471.2042
CSS,NY.GNP.MKTP.PP.KD,
CSS,NY.GNP.MKTP.PP.CD,1.13852E+11
CSS,NE.GDI.TOTL.KD.ZG,
CSS,NE.CON.PRVT.KD.ZG,
CSS,SH.IMM.IDPT,95.02963308
CSS,SH.IMM.HEPB,95.02963308
CSS,SH.IMM.MEAS,89.77605971
CSS,NE.IMP.GNFS.KD.ZG,
CSS,SH.HIV.INCD.ZS,0.683322028
CSS,SH.MLR.INCD.P3,
CSS,SH.TBS.INCD,
CSS,IT.NET.USER.ZS,
CSS,NV.IND.EMPL.KD,30941.92112
CSS,FP.CPI.TOTL.ZG,1.282842884
CSS,SL.ISV.IFRM.ZS,
CSS,SL.ISV.IFRM.FE.ZS,
CSS,SL.ISV.IFRM.MA.ZS,
CSS,VC.IHR.PSRC.P5,
CSS,VC.IHR.PSRC.FE.P5,
